diff,distance,cos,sin,value
900535,9.92501275,-0.994216653,-0.107392954,272
900530,9.920122689,-0.994388488,-0.105790048,268
900525,9.914859456,-0.994587958,-0.103898001,273
900520,9.902432563,-0.994637368,-0.103423913,269
900516,9.89534501,-0.994612766,-0.103660237,274
900511,9.855698936,-0.994533861,-0.104414556,274
900506,9.807916367,-0.994419423,-0.105498872,263
900501,9.790887109,-0.994378879,-0.105880334,251
900496,9.785254575,-0.9943588,-0.106068737,259
900491,9.772671429,-0.994320919,-0.10642326,273
900486,9.768160612,-0.994299968,-0.106618828,286
900481,9.767435217,-0.99429716,-0.106645005,292
900476,9.76701326,-0.994304596,-0.106575654,309
900471,9.766828618,-0.994304386,-0.106577617,324
900467,9.766828618,-0.994304386,-0.106577617,338
900462,9.766630812,-0.994306139,-0.10656126,348
900457,9.766235206,-0.994309645,-0.106528543,357
900452,9.765997945,-0.994317284,-0.106457215,371
900447,9.766177819,-0.994456967,-0.105144384,385
900442,9.765148746,-0.994554967,-0.104213328,405
900437,9.764666653,-0.994654619,-0.103257874,404
900432,9.763750399,-0.994735792,-0.102472941,384
900427,9.762821955,-0.994846525,-0.101392271,384
900422,9.761680811,-0.994933502,-0.100535198,377
900418,9.762084709,-0.994984208,-0.100032128,380
900413,9.762071547,-0.995041633,-0.099459285,363
900408,9.761320679,-0.995070408,-0.099170981,347
900403,9.760129072,-0.995137178,-0.098498718,326
900398,9.759156435,-0.99525448,-0.097306318,331
900393,9.757860111,-0.995309147,-0.096745551,328
900388,9.7574659,-0.995367924,-0.096138938,338
900383,9.756865642,-0.995429698,-0.095497208,320
900378,9.755288775,-0.995470764,-0.095068171,319
900373,9.754587762,-0.995547561,-0.094260558,330
900369,9.754099928,-0.995592574,-0.09378394,327
900364,9.752654821,-0.995641728,-0.09326065,330
900359,9.751800462,-0.995685958,-0.092787247,303
900354,9.751481132,-0.99576127,-0.091975503,300
900349,9.750321166,-0.995823346,-0.091300954,294
900344,9.749107957,-0.995893359,-0.090534071,297
900339,9.748900899,-0.995951918,-0.089887585,277
900334,9.748947948,-0.996000297,-0.089349921,262
900329,9.74897483,-0.996051673,-0.088775361,244
900324,9.748460211,-0.996100653,-0.088224083,253
900320,9.748154238,-0.996146232,-0.087707951,243
900315,9.745427611,-0.996247892,-0.086545577,229
900310,9.745696032,-0.996318612,-0.085727606,230
900305,9.745466926,-0.996380392,-0.08500655,224
900300,9.745293661,-0.996433847,-0.08437765,230
900295,9.745394672,-0.996446469,-0.084228469,220
900290,9.745394672,-0.996446469,-0.084228469,229
900285,9.745394672,-0.996446469,-0.084228469,227
900280,9.745590066,-0.996445041,-0.084245362,233
900275,9.745590066,-0.996445041,-0.084245362,229
900271,9.745590066,-0.996445041,-0.084245362,234
900266,9.745579586,-0.996446601,-0.08422691,230
900261,9.745590066,-0.996445041,-0.084245362,233
900256,9.745590066,-0.996445041,-0.084245362,230
900251,9.745579586,-0.996446601,-0.08422691,225
900246,9.745579586,-0.996446601,-0.08422691,225
900241,9.74577498,-0.996445173,-0.084243802,229
900236,9.7457645,-0.996446732,-0.08422535,236
900231,9.7457645,-0.996446732,-0.08422535,236
900226,9.7457645,-0.996446732,-0.08422535,228
900222,9.745949414,-0.996446864,-0.08422379,227
900217,9.745949414,-0.996446864,-0.08422379,229
900212,9.746123851,-0.996448555,-0.084203779,222
900207,9.746123851,-0.996448555,-0.084203779,224
900202,9.746308766,-0.996448687,-0.08420222,221
900197,9.746298291,-0.996450246,-0.084183769,229
900192,9.746298291,-0.996450246,-0.084183769,225
900187,9.746483206,-0.996450378,-0.08418221,221
900182,9.74666812,-0.99645051,-0.084180652,223
900177,9.746853035,-0.996450641,-0.084179093,221
900173,9.746853035,-0.996450641,-0.084179093,224
900168,9.746853035,-0.996450641,-0.084179093,235
900163,9.746842563,-0.9964522,-0.084160643,234
900158,9.746842563,-0.9964522,-0.084160643,237
900153,9.746842563,-0.9964522,-0.084160643,238
900148,9.746842563,-0.9964522,-0.084160643,239
900143,9.746842563,-0.9964522,-0.084160643,241
900138,9.746842563,-0.9964522,-0.084160643,246
900133,9.746842563,-0.9964522,-0.084160643,253
900128,9.746842563,-0.9964522,-0.084160643,254
900124,9.746842563,-0.9964522,-0.084160643,245
900119,9.746842563,-0.9964522,-0.084160643,243
900114,9.746842563,-0.9964522,-0.084160643,235
900109,9.746842563,-0.9964522,-0.084160643,230
900104,9.746853035,-0.996450641,-0.084179093,231
900099,9.746853035,-0.996450641,-0.084179093,228
900094,9.746853035,-0.996450641,-0.084179093,235
900089,9.746853035,-0.996450641,-0.084179093,235
900084,9.746853035,-0.996450641,-0.084179093,239
900079,9.74666812,-0.99645051,-0.084180652,228
900075,9.74666812,-0.99645051,-0.084180652,227
900070,9.74666812,-0.99645051,-0.084180652,226
900065,9.74666812,-0.99645051,-0.084180652,230
